ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE
4336	Imbabura	heart	shungu	shungu	ʃ u n g u		328	ʃ u n g u	C V C C V
7384	Jauja	heart	shunqu	shunqu	ʂ u n ʔ u		328	ʂ u n ʔ u	C V C C V
4344	Maragua	heart	sunqu	sunqu	s u n q u		328	s u n q u	C V C C V
4345	Napo	heart	shungu	shungu	ʃ u n g u		328	ʃ u n g u	C V C C V
4346	Pacaraos	heart	shunqu	shunqu	ʃ u ɴ χ u		328	ʃ u ɴ χ u	C V C C V
4350	Puno	heart	sunqu	sunqu	s u n q u		328	s u n q u	C V C C V
4354	Santiagueno	heart	sonqo	sonqo	s o ŋ q o		328	s o ŋ q o	C V C C V
4363	Yanac	heart	šunqu	šunqu	ʃ u n q u		328	ʃ u n q u	C V C C V
809	Apuri	heavy	llasa	llasa	ʎ a s a		339	ʎ a s a -	C V C V
810	Apurimac	heavy	llasa	llasa	ʎ a s a		339	ʎ a s a -	C V C V
812	Atalla	heavy	λasa	λasa	ʎ a s a		339	ʎ a s a -	C V C V
813	Ayacucho	heavy	llasaq	llasaq	ʎ a s a χ		339	ʎ a s a χ	C V C V C
7280	Azuay	heavy	llashag	llashag	ʎ a ʃ a g		339	ʎ a ʃ a g	C V C V C
816	Chachapoyas	heavy	llasha	llasha	dʑ a ç a		339	dʑ a ç a -	C V C V
817	Chacpar	heavy	lasa	lasa	l a s a		339	l a s a -	C V C V
818	Chetilla	heavy	dyaša	dyaša	ʎ a ʃ a		339	ʎ a ʃ a -	C V C V
824	Huallaga	heavy	lasa.	lasa.	l a s a		339	l a s a -	C V C V
827	Huangascar	heavy	llasa	llasa	ʎ a s a		339	ʎ a s a -	C V C V
828	HuarazHuailas	heavy	lasaq	lasaq	l a s a q		339	l a s a q	C V C V C
829	Imbabura	heavy	llashaj	llashaj	ʎ a ʃ a x		339	ʎ a ʃ a x	C V C V C
830	Inkawasi	heavy	žaša	žaša	ʒ a ʃ a		339	ʒ a ʃ a -	C V C V
7385	Jauja	heavy	llasaq	llasaq	ʎ a s a ʔ		339	ʎ a s a ʔ	C V C V C
836	Maragua	heavy	λasa	λasa	ʎ a s a		339	ʎ a s a -	C V C V
837	Napo	heavy	llashaj	llashaj	ʎ a ʃ a		339	ʎ a ʃ a -	C V C V
838	Pacaraos	heavy	lasa	lasa	l a s a		339	l a s a -	C V C V
842	Puno	heavy	λasa	λasa	ʎ a s a		339	ʎ a s a -	C V C V
846	Santiagueno	heavy	lasaq	lasaq	l a s a χ		339	l a s a χ	C V C V C
854	Yanac	heavy	lasa	lasa	l a s a		339	l a s a -	C V C V
1646	Apuri	hide, to	paka	paka	p a k a		348	p a k - - a	C V C V
1647	Apurimac	hide, to	paka	paka	p a k a		348	p a k - - a	C V C V
1649	Atalla	hide, to	paka.	paka.	p a k a		348	p a k - - a	C V C V
1650	Ayacucho	hide, to	paka	paka	p a k a		348	p a k - - a	C V C V
7294	Azuay	hide, to	pacana	pacana	p a k a n a		348	p a k a n a	C V C V C V
1653	Chachapoyas	hide, to	paka	paka	p a k a		348	p a k - - a	C V C V
1654	Chacpar	hide, to	paka.	paka	p a k a		348	p a k - - a	C V C V
1655	Chetilla	hide, to	paka.	paka.	p a k a		348	p a k - - a	C V C V
1660	Huallaga	hide, to	paka.	paka.	p a k a		348	p a k - - a	C V C V
1663	Huangascar	hide, to	paka	paka	p a k a		348	p a k - - a	C V C V
1664	HuarazHuailas	hide, to	pakaay	pakaay	p a k aː		348	p a k - - aː	C V C V
1665	Imbabura	hide, to	pakana	pakana	p a k a n a		348	p a k a n a	C V C V C V
1666	Inkawasi	hide, to	paka.	paka.	p a k a		348	p a k - - a	C V C V
7386	Jauja	hide, to	pakay	pakay	p a k a		348	p a k - - a	C V C V
1672	Maragua	hide, to	paka.	paka.	p a k a		348	p a k - - a	C V C V
1673	Napo	hide, to	pacana	pacana	p a k a n a		348	p a k a n a	C V C V C V
1674	Pacaraos	hide, to	paka	paka	p a k a		348	p a k - - a	C V C V
1678	Puno	hide, to	paka.	paka.	p a k a		348	p a k - - a	C V C V
1682	Santiagueno	hide, to	pakay	pakay	p a x a		348	p a x - - a	C V C V
1690	Yanac	hide, to	paka.	paka.	p a k a		348	p a k - - a	C V C V
237	Apuri	high up	hanay, witray	hanay	h a n ai		359	h a n ai -	C V C V
241	Atalla	high up	hana.χ	hana.χ	h a n a χ		359	h a n a χ	C V C V C
242	Ayacucho	high up	hanaq	hanaq	h a n a χ		359	h a n a χ	C V C V C
246	Chachapoyas	high up	anaj	anaj	a n a x		359	- a n a x	V C V C
247	Chacpar	high up	hana	hana	h a n a		359	h a n a -	C V C V
248	Chetilla	high up	ana.χ	ana.χ	a n a χ		359	- a n a χ	V C V C
254	Huallaga	high up	hana	hana	h a n a		359	h a n a -	C V C V
257	Huangascar	high up	hanay, witray	hanay	h a n ai		359	h a n ai -	C V C V
259	HuarazHuailas	high up	hana	hana	x a ɲ a		359	x a ɲ a -	C V C V
261	Inkawasi	high up	ana.χ	ana.χ	a n a χ		359	- a n a χ	V C V C
7335	Jauja	high up	sana	sana	s a n a		359	s a n a -	C V C V
270	Pacaraos	high up	hana	hana	x a n a		359	x a n a -	C V C V
280	Santiagueno	high up	anaq	anaq	a n a χ		359	- a n a χ	V C V C
238	Apuri	high up	hanay, witray	witray	w i ʈ ai		362	w i ʈ ai -	C V C V
258	Huangascar	high up	hanay, witray	witray	w i ʈ ai		362	w i ʈ ai -	C V C V
7457	Jauja	high up	wichan	wichan	w i tʃ a n		362	w i tʃ a n	C V C V C
274	Puno	high up	wiča.y	wičay	w i tʃ ai		362	w i tʃ ai -	C V C V
289	Yanac	high up	uma	uma	u m a		309	u m a	V C V
2592	Apuri	hit, to	maqa	maqa	m a q a		256	m a q a	C V C V
2602	Chachapoyas	hit, to	maka, wakta	maka	m a k a		256	m a k a	C V C V
7487	Chetilla	hit, to	maqa	maqa	m a q a		256	m a q a	C V C V
7515	Huallaga	hit, to	maqa	maqa	m a q a		256	m a q a	C V C V
2612	Huangascar	hit, to	maqa	maqa	m a q a		256	m a q a	C V C V
2613	HuarazHuailas	hit, to	maqay	maqay	m a q a		256	m a q a	C V C V
7387	Jauja	hit, to	maqay	maqay	m a ʔ a		256	m a ʔ a	C V C V
2624	Pacaraos	hit, to	maqa	maqa	m a ʁ a		256	m a ʁ a	C V C V
2634	Santiagueno	hit, to	makay	makay	m a x a		256	m a x a	C V C V
2594	Apurimac	hit, to	taka	taka	t a k a		371	t a k - - a	C V C V
2597	Atalla	hit, to	taka.	taka.	t a k a		371	t a k - - a	C V C V
2599	Ayacucho	hit, to	waqta, taka	taka	t a k a		371	t a k - - a	C V C V
2604	Chacpar	hit, to	taka.	taka.	t a k a		371	t a k - - a	C V C V
2605	Chetilla	hit, to	taka.	taka.	t a k a		371	t a k - - a	C V C V
2614	Imbabura	hit, to	takana	takana	t a k a n a		371	t a k a n a	C V C V C V
2615	Inkawasi	hit, to	taka.	taka.	t a k a		371	t a k - - a	C V C V
2622	Maragua	hit, to	taka.	taka.	t a k a		371	t a k - - a	C V C V
2629	Puno	hit, to	taka.	taka.	t a k a		371	t a k - - a	C V C V
2642	Yanac	hit, to	taka.	taka.	t a k a		371	t a k - - a	C V C V
2598	Ayacucho	hit, to	waqta, taka	waqta	w a χ t a		372	w a χ t - - a	C V C C V
7313	Azuay	hit, to	huagtana	huagtana	w a g t a n a		372	w a g t a n a	C V C C V C V
2603	Chachapoyas	hit, to	maka, wakta	wakta	w a k t a		372	w a k t - - a	C V C C V
4756	Apuri	horn	waqra	waqra	w a q ɾ a		380	w a q ɾ a	C V C C V
4757	Apurimac	horn	waqra	waqra	w a q r a		380	w a q r a	C V C C V
4759	Atalla	horn	waχ(ə)ra	waχra	w a χ r a		380	w a χ r a	C V C C V
4760	Ayacucho	horn	waqra	waqra	w a χ ɾ a		380	w a χ ɾ a	C V C C V
4763	Chachapoyas	horn	wakra	wakra	w a k r a		380	w a k r a	C V C C V
4764	Chacpar	horn	waγ(ə)ra	waγra	w a ʁ r a		380	w a ʁ r a	C V C C V
4765	Chetilla	horn	waqra	waqra	w a q r a		380	w a q r a	C V C C V
4771	Huallaga	horn	waχra	waχra	w a χ r a		380	w a χ r a	C V C C V
4774	Huangascar	horn	waqra	waqra	w a q ɾ a		380	w a q ɾ a	C V C C V
4775	HuarazHuailas	horn	waqra	waqra	w a q ɾ a		380	w a q ɾ a	C V C C V
4777	Inkawasi	horn	waχra	waχra	w a χ r a		380	w a χ r a	C V C C V
7388	Jauja	horn	waqla	waqla	w a ʔ l a		380	w a ʔ l a	C V C C V
4783	Maragua	horn	waχra	waχra	w a χ r a		380	w a χ r a	C V C C V
4785	Pacaraos	horn	waqra	waqra	w a χ ɾ a		380	w a χ ɾ a	C V C C V
4790	Puno	horn	waχra	waχra	w a χ r a		380	w a χ r a	C V C C V
4794	Santiagueno	horn	waqra	waqra	w a χ ɾ a		380	w a χ ɾ a	C V C C V
4803	Yanac	horn	waqra	waqra	w a q r a		380	w a q r a	C V C C V
7222	Azuay	horn	gachu	gachu	g a tʃ u		381	g a tʃ u	C V C V
4776	Imbabura	horn	kachu	kachu	k a tʃ u		381	k a tʃ u	C V C V
4784	Napo	horn	cachu	cachu	k a tʃ u		381	k a tʃ u	C V C V
5326	Apuri	husband	qusa	qusa	q o s a		389	q o s a	C V C V
5327	Apurimac	husband	wosa	wosa	w o s a		389	w o s a	C V C V
5329	Atalla	husband	χusa	χusa	χ u s a		389	χ u s a	C V C V
5330	Ayacucho	husband	qosa	qosa	χ o s a		389	χ o s a	C V C V
7232	Azuay	husband	cusa	cusa	k u s a		389	k u s a	C V C V
5334	Chachapoyas	husband	kusa	kusa	k u s a		389	k u s a	C V C V
5335	Chacpar	husband	quwa	quwa	q u w a		389	q u w a	C V C V
5336	Chetilla	husband	qusa	qusa	q u s a		389	q u s a	C V C V
5341	Huallaga	husband	qusa	qusa	q u s a		389	q u s a	C V C V
5346	Huangascar	husband	qusa	qusa	q o s a		389	q o s a	C V C V
5347	HuarazHuailas	husband	qowa	qowa	q o w a		389	q o w a	C V C V
5348	Imbabura	husband	kusa	kusa	k u s a		389	k u s a	C V C V
5349	Inkawasi	husband	χusa	χusa	χ u s a		389	χ u s a	C V C V
5343	Jauja	husband	qusa	qusa	ʔ u s a		389	ʔ u s a	C V C V
5356	Maragua	husband	qusa	qusa	q u s a		389	q u s a	C V C V
5357	Napo	husband	causa	causa	k au s a		389	k au s a	C V C V
5358	Pacaraos	husband	quwa	quwa	χ o w a		389	χ o w a	C V C V
5362	Puno	husband	qusa	qusa	q u s a		389	q u s a	C V C V
5367	Santiagueno	husband	qosa	qosa	q o s a		389	q o s a	C V C V
5375	Yanac	husband	qusa	qusa	q u s a		389	q u s a	C V C V
3875	Apurimac	knee	moqo	moqo	m o q o		400	m o q o	C V C V
3877	Atalla	knee	muχu	muχu	m u χ u		400	m u χ u	C V C V
3878	Ayacucho	knee	moqo	moqo	m o χ o		400	m o χ o	C V C V
3902	Maragua	knee	muqu	muqu	m u q u		400	m u q u	C V C V
3874	Apuri	knee	qunqur	qunqur	q o n q o ɾ		399	q o n q o ɾ -	C V C C V C
7206	Azuay	knee	cunguri	cunguri	k u n g u ɾ i		399	k u n g u ɾ i	C V C C V C V
3881	Chachapoyas	knee	kunkuri	kunkuri	k u n g u r i		399	k u n g u r i	C V C C V C V
3882	Chacpar	knee	qunγu	qunγu	q u n ʁ u		399	q u n ʁ u - -	C V C C V
3883	Chetilla	knee	qunguri	qunguri	q u n g u r i		399	q u n g u r i	C V C C V C V
3889	Huallaga	knee	qunqur	qunqur	q u n q u r		399	q u n q u r -	C V C C V C
3893	Huangascar	knee	qunqur	qunqur	q o n q o ɾ		399	q o n q o ɾ -	C V C C V C
3894	HuarazHuailas	knee	qonqor	qonqor	q o ɲ q o ɾ		399	q o ɲ q o ɾ -	C V C C V C
3895	Imbabura	knee	kunguri	kunguri	k u n g u ɾ i		399	k u n g u ɾ i	C V C C V C V
3896	Inkawasi	knee	qunġuri	qunġuri	q u n ɢ u r i		399	q u n ɢ u r i	C V C C V C V
3891	Jauja	knee	qunqul	qunqul	ʔ u n ʔ u l		399	ʔ u n ʔ u l -	C V C C V C
3903	Napo	knee	cunguri	cunguri	k u n g u r i		399	k u n g u r i	C V C C V C V
3904	Pacaraos	knee	qunqur	qunqur	χ o ɴ χ u ɾ		399	χ o ɴ χ u ɾ -	C V C C V C
3908	Puno	knee	qunquri	qunquri	q u n q u r i		399	q u n q u r i	C V C C V C V
3912	Santiagueno	knee	qonqori	qonqori	q o ŋ q o ɾ i		399	q o ŋ q o ɾ i	C V C C V C V
3920	Yanac	knee	qunquri	qunquri	q u n q u r i		399	q u n q u r i	C V C C V C V
2266	Apuri	know, to	yatra-	yatra-	j a ʈ a		409	j a ʈ - - a	C V C V
2267	Apurimac	know, to	yacha	yacha	j a tʃ a		409	j a tʃ - - a	C V C V
2269	Atalla	know, to	yača.	yača.	j a tʃ a		409	j a tʃ - - a	C V C V
2270	Ayacucho	know, to	yacha	yacha	j a tʃ a		409	j a tʃ - - a	C V C V
7306	Azuay	know, to	yacha-na	yacha-na	j a tʃ a n a		409	j a tʃ a n a	C V C V C V
2273	Chachapoyas	know, to	yaĉa	yaĉa	j a ʈʂ a		409	j a ʈʂ - - a	C V C V
2274	Chacpar	know, to	yača.	yača.	j a tʃ a		409	j a tʃ - - a	C V C V
2275	Chetilla	know, to	yaĉa.	yaĉa.	j a ʈʂ a		409	j a ʈʂ - - a	C V C V
2280	Huallaga	know, to	yača.	yača.	j a tʃ a		409	j a tʃ - - a	C V C V
2283	Huangascar	know, to	yatra-	yatra-	j a ʈ a		409	j a ʈ - - a	C V C V
2284	HuarazHuailas	know, to	yachay	yachay	j a tʃ a		409	j a tʃ - - a	C V C V
2285	Imbabura	know, to	yachana	yachana	j a tʃ a n a		409	j a tʃ a n a	C V C V C V
2286	Inkawasi	know, to	yaĉa.	yaĉa.	j a ʈʂ a		409	j a ʈʂ - - a	C V C V
7389	Jauja	know, to	yatray	yatray	j a ʈʂ a		409	j a ʈʂ - - a	C V C V
2292	Maragua	know, to	yača.	yača.	j a tʃ a		409	j a tʃ - - a	C V C V
2293	Napo	know, to	yachana	yachana	j a tʃ a n a		409	j a tʃ a n a	C V C V C V
2294	Pacaraos	know, to	yatra	yatra	j a ʈʂ a		409	j a ʈʂ - - a	C V C V
2298	Puno	know, to	yača.	yača.	j a tʃ a		409	j a tʃ - - a	C V C V
2302	Santiagueno	know, to	yachay	yachay	j a tʃ a		409	j a tʃ - - a	C V C V
2310	Yanac	know, to	yaĉa.	yaĉa.	j a ʈʂ a		409	j a ʈʂ - - a	C V C V
2404	Apuri	laugh, to	asi-	asi-	a s i		416	a s - - i	V C V
2405	Apurimac	laugh, to	asi	asi	a s i		416	a s - - i	V C V
2407	Atalla	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
2408	Ayacucho	laugh, to	asi	asi	a s i		416	a s - - i	V C V
7309	Azuay	laugh, to	asi-na	asi-na	a s i n a		416	a s i n a	V C V C V
2411	Chachapoyas	laugh, to	asi	asi	a s i		416	a s - - i	V C V
2412	Chacpar	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
2413	Chetilla	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
2418	Huallaga	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
2422	Huangascar	laugh, to	asi-	asi-	a s i		416	a s - - i	V C V
2423	HuarazHuailas	laugh, to	asiy	asiy	a s i		416	a s - - i	V C V
2424	Imbabura	laugh, to	asina	asina	a s i n a		416	a s i n a	V C V C V
2425	Inkawasi	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
2420	Jauja	laugh, to	asiy	asiy	a s i		416	a s - - i	V C V
2431	Maragua	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
2432	Napo	laugh, to	asina	asina	a s i n a		416	a s i n a	V C V C V
2433	Pacaraos	laugh, to	ayi	ayi	a j i		416	a j - - i	V C V
2437	Puno	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
2441	Santiagueno	laugh, to	asiy	asiy	a s iː		416	a s - - iː	V C V
2450	Yanac	laugh, to	asi.	asi.	a s i		416	a s - - i	V C V
6766	Apuri	leaf	rapri	rapri	ɾ a p ɾ i		424	ɾ a p ɾ i	C V C C V
6777	Chachapoyas	leaf	rapra	rapra	r a p r a		424	r a p r a	C V C C V
6778	Chacpar	leaf	rapra	rapra	r a p r a		424	r a p r a	C V C C V
6779	Chetilla	leaf	rapra	rapra	r a p r a		424	r a p r a	C V C C V
6787	Huallaga	leaf	rapra	rapra	r a p r a		424	r a p r a	C V C C V
6790	Huangascar	leaf	rapra	rapra	ɾ a p ɾ a		424	ɾ a p ɾ a	C V C C V
6817	HuarazHuailas	leaf	rapra	rapra	ɾ a p ɾ a		424	ɾ a p ɾ a	C V C C V
6793	Inkawasi	leaf	řapra	řapra	r̝ a p r a		424	r̝ a p r a	C V C C V
6801	Pacaraos	leaf	rapra	rapra	ɾ a p ɾ a		424	ɾ a p ɾ a	C V C C V
6818	Yanac	leaf	rapra	rapra	r a p r a		424	r a p r a	C V C C V
6767	Apuri	leaf	yura	yura	j u ɾ a		767	j u ɾ a	C V C V
6791	Huangascar	leaf	yura	yura	j u ɾ a		767	j u ɾ a	C V C V
6768	Apurimac	leaf	rapi	rapi	r a p i		872	r a p i	C V C V
6771	Atalla	leaf	rapi	rapi	r a p i		872	r a p i	C V C V
6773	Ayacucho	leaf	llaqe, rapi	rapi	ɾ a p i		872	ɾ a p i	C V C V
6799	Maragua	leaf	laqhi	laqhi	l a qʰ i		872	l a qʰ i	C V C V
6805	Puno	leaf	laphi	laphi	l a pʰ i		872	l a pʰ i	C V C V
7258	Azuay	leaf	panga	panga	p a n g a		425	p a n g a	C V C C V
6792	Imbabura	leaf	fanga	fanga	f a n g a		425	f a n g a	C V C C V
6800	Napo	leaf	panga	panga	p a n g a		425	p a n g a	C V C C V
1599	Apuri	left (hand side)	ichuq	ichuq	i tʃ o q		435	i tʃ o q	V C V C
1602	Atalla	left (hand side)	ičuχ	ičuχ	i tʃ u χ		435	i tʃ u χ	V C V C
1603	Ayacucho	left (hand side)	ichoq	ichoq	i tʃ o χ		435	i tʃ o χ	V C V C
1607	Chacpar	left (hand side)	itsuχ	itsuχ	i ts u χ		435	i ts u χ	V C V C
1608	Chetilla	left (hand side)	ičuχ	ičuχ	i tʃ u χ		435	i tʃ u χ	V C V C
1613	Huallaga	left (hand side)	ičuχ	ičuχ	i tʃ u χ		435	i tʃ u χ	V C V C
1617	Huangascar	left (hand side)	ichuq	ichuq	i tʃ o q		435	i tʃ o q	V C V C
1618	HuarazHuailas	left (hand side)	itsoq	itsoq	i ts o q		435	i ts o q	V C V C
1620	Inkawasi	left (hand side)	ičuq	ičuq	i tʃ u q		435	i tʃ u q	V C V C
1615	Jauja	left (hand side)	ichush	ichush	i tʃ u ʂ		435	i tʃ u ʂ	V C V C
1644	Yanac	left (hand side)	itsuq	itsuq	i ts u q		435	i ts u q	V C V C
1600	Apurimac	left (hand side)	lloque	lloque	ʎ o k e		434	ʎ o k e	C V C V
7181	Azuay	left (hand side)	lluqui	lluqui	ʎ u k i		434	ʎ u k i	C V C V
1606	Chachapoyas	left (hand side)	lluki	lluki	dʑ u k i		434	dʑ u k i	C V C V
1619	Imbabura	left (hand side)	lluki	lluki	ʎ u k i		434	ʎ u k i	C V C V
1626	Maragua	left (hand side)	λuq'i	λuq'i	ʎ u qʼ i		434	ʎ u qʼ i	C V C V
1627	Napo	left (hand side)	lluqui	lluqui	ʎ u k i		434	ʎ u k i	C V C V
1631	Puno	left (hand side)	λuq'i	λuq'i	ʎ u qʼ i		434	ʎ u qʼ i	C V C V
1635	Santiagueno	left (hand side)	lloqe	lloqe	ʒ o χ e		434	ʒ o χ e	C V C V
3827	Apurimac	leg	chanka	chanka	tʃ a n k a		441	tʃ a n k a	C V C C V
3830	Ayacucho	leg	chanka	chanka	tʃ a n k a		441	tʃ a n k a	C V C C V
7205	Azuay	leg	changa	changa	tʃ a n g a		441	tʃ a n g a	C V C C V
3833	Chachapoyas	leg	ĉanka	ĉanka	ʈʂ a n g a		441	ʈʂ a n g a	C V C C V
3834	Chacpar	leg	čanka	čanka	tʃ a n k a		441	tʃ a n k a	C V C C V
3835	Chetilla	leg	ĉanga	ĉanga	ʈʂ a n g a		441	ʈʂ a n g a	C V C C V
3840	Huallaga	leg	čanka	čanka	tʃ a n k a		441	tʃ a n k a	C V C C V
3844	HuarazHuailas	leg	chanka	chanka	tʃ a ɲ k a		441	tʃ a ɲ k a	C V C C V
3845	Imbabura	leg	changa	changa	tʃ a n g a		441	tʃ a n g a	C V C C V
3846	Inkawasi	leg	ĉanga	ĉanga	ʈʂ a n g a		441	ʈʂ a n g a	C V C C V
7391	Jauja	leg	tranka	tranka	ʈʂ a n k a		441	ʈʂ a n k a	C V C C V
3854	Napo	leg	changa	changa	tʃ a n g a		441	tʃ a n g a	C V C C V
3855	Pacaraos	leg	tranka	tranka	ʈʂ a ŋ k a		441	ʈʂ a ŋ k a	C V C C V
3863	Santiagueno	leg	chunka	chunka	tʃ u ŋ k a		441	tʃ u ŋ k a	C V C C V
3872	Yanac	leg	ĉanka	ĉanka	ʈʂ a n k a		441	ʈʂ a n k a	C V C C V
1883	Apuri	lick, to	llaqwa-	llaqwa-	ʎ a q w a		449	ʎ a q w - - a	C V C C V
1884	Apurimac	lick, to	llaqwa, lawqa	llaqwa	ʎ a q w a		449	ʎ a q w - - a	C V C C V
1887	Atalla	lick, to	λaχwa.	λaχwa.	ʎ a χ w a		449	ʎ a χ w - - a	C V C C V
1888	Ayacucho	lick, to	llaqwa	llaqwa	ʎ a χ w a		449	ʎ a χ w - - a	C V C C V
7299	Azuay	lick, to	llagua-na	llagua-na	ʎ a g w a n a		449	ʎ a g w a n a	C V C C V C V
1891	Chachapoyas	lick, to	llakwa	llakwa	dʑ a k w a		449	dʑ a k w - - a	C V C C V
1892	Chacpar	lick, to	λaqwa.	λaqwa.	ʎ a q w a		449	ʎ a q w - - a	C V C C V
1893	Chetilla	lick, to	dyaqwa.	dyaqwa.	ʎ a q w a		449	ʎ a q w - - a	C V C C V
1899	Huallaga	lick, to	λaqwa.	λaqwa.	ʎ a q w a		449	ʎ a q w - - a	C V C C V
1902	Huangascar	lick, to	llaqwa-	llaqwa-	ʎ a q w a		449	ʎ a q w - - a	C V C C V
1903	HuarazHuailas	lick, to	laqway	laqway	l a q w a		449	l a q w - - a	C V C C V
1905	Inkawasi	lick, to	žaχwa.	žaχwa.	ʒ a χ w a		449	ʒ a χ w - - a	C V C C V
7392	Jauja	lick, to	llaqway	llaqway	ʎ a ʔ w a		449	ʎ a ʔ w - - a	C V C C V
1911	Maragua	lick, to	λaqwa.	λaqwa.	ʎ a q w a		449	ʎ a q w - - a	C V C C V
1912	Napo	lick, to	llaucana	llaucana	ʎ au k a n a		449	ʎ au k - a n a	C V C V C V
1913	Pacaraos	lick, to	laqwa	laqwa	l a ʁ w a		449	l a ʁ w - - a	C V C C V
1917	Puno	lick, to	λaχwa.	λaχwa.	ʎ a χ w a		449	ʎ a χ w - - a	C V C C V
1921	Santiagueno	lick, to	llaqway	llaqway	ʒ a χ w a		449	ʒ a χ w - - a	C V C C V
1929	Yanac	lick, to	laqwa.	laqwa.	l a q w a		449	l a q w - - a	C V C C V
857	Apurimac	light (not heavy)	panqa	panqa	p a n q a		459	p a n q - - a	C V C C V
7320	Azuay	light (not heavy)	panga-lla	cusi, panga-lla	p a n g a ʎ a		459	p a n g a ʎ a	C V C C V C V
871	Imbabura	light (not heavy)	fangalla	fangalla	f a n g a ʎ a		459	f a n g a ʎ a	C V C C V C V
878	Napo	light (not heavy)	pangalla	pangalla	p a n g a ʎ a		459	p a n g a ʎ a	C V C C V C V
861	Chacpar	light (not heavy)	ankaš	ankaš	a n k a ʃ		56	a n k a ʃ	V C C V C
867	Huallaga	light (not heavy)	ankaš	ankaš	a n k a ʃ		56	a n k a ʃ	V C C V C
890	Yanac	light (not heavy)	ankaš	ankaš	a n k a ʃ		56	a n k a ʃ	V C C V C
3398	Apurimac	lip	sirpa, wirpa	sirpa	s i r p a		470	s i r p a	C V C C V
7197	Azuay	lip	huirpa	huirpa	w i ɾ p a	ya en desuso	470	w i ɾ p a	C V C C V
3410	Huallaga	lip	wirpa	wirpa	w i r p a		470	w i r p a	C V C C V
3413	HuarazHuailas	lip	wirpa	wirpa	w i ɾ p a		470	w i ɾ p a	C V C C V
7393	Jauja	lip	willpa	willpa	w i ʎ p a		470	w i ʎ p a	C V C C V
3422	Pacaraos	lip	wirpa	wirpa	w i ɾ p a		470	w i ɾ p a	C V C C V
2023	Apuri	live, to	kawsa-	kawsa-	k au s a		482	k au s - - a	C V C V
2024	Apurimac	live, to	kawsa	kawsa	k au s a		482	k au s - - a	C V C V
2026	Atalla	live, to	kawsa.	kawsa.	k au s a		482	k au s - - a	C V C V
2027	Ayacucho	live, to	kawsa	kawsa	k au s a		482	k au s - - a	C V C V
7302	Azuay	live, to	causa-na	causa-na	k au s a n a		482	k au s a n a	C V C V C V
2030	Chachapoyas	live, to	kawsa	kawsa	k au s a		482	k au s - - a	C V C V
2032	Chetilla	live, to	kawsa.	kawsa.	k au s a		482	k au s - - a	C V C V
2040	Huangascar	live, to	kawsa-	kawsa-	k au s a		482	k au s - - a	C V C V
2042	Imbabura	live, to	kawsana	kawsana	k au s a n a		482	k au s a n a	C V C V C V
2043	Inkawasi	live, to	kawsa.	kawsa.	k au s a		482	k au s - - a	C V C V
7394	Jauja	live, to	kawsay	kawsay	k au s a		482	k au s - - a	C V C V
2049	Maragua	live, to	kawsa.	kawsa.	k au s a		482	k au s - - a	C V C V
2050	Napo	live, to	causana	causana	k au s a n a		482	k au s a n a	C V C V C V
2055	Puno	live, to	kawsa.	kawsa.	k au s a		482	k au s - - a	C V C V
2059	Santiagueno	live, to	kawsay	kawsay	k au s a		482	k au s - - a	C V C V
2031	Chacpar	live, to	kawa.	kawa.	k a w a		36	k a w a	C V C V
2037	Huallaga	live, to	kawa.	kawa.	k a w a		36	k a w a	C V C V
2041	HuarazHuailas	live, to	kaway	kaway	k a w a		36	k a w a	C V C V
2051	Pacaraos	live, to	kawa	kawa	k a w a		36	k a w a	C V C V
2067	Yanac	live, to	kawa.	kawa.	k a w a		36	k a w a	C V C V
4656	Apuri	louse	usa	usa	u s a		490	u s a	V C V
4657	Apurimac	louse	usa	usa	u s a		490	u s a	V C V
4659	Atalla	louse	usa	usa	u s a		490	u s a	V C V
4660	Ayacucho	louse	usa	usa	u s a		490	u s a	V C V
7220	Azuay	louse	usa	usa	u s a		490	u s a	V C V
4663	Chachapoyas	louse	usa	usa	u s a		490	u s a	V C V
4664	Chacpar	louse	uwa	uwa	u w a		490	u w a	V C V
4665	Chetilla	louse	usa	usa	u s a		490	u s a	V C V
4670	Huallaga	louse	usa	usa	u s a		490	u s a	V C V
4673	Huangascar	louse	usa	usa	u s a		490	u s a	V C V
4674	HuarazHuailas	louse	uha	uha	u x a		490	u x a	V C V
4675	Imbabura	louse	usa	usa	u s a		490	u s a	V C V
7395	Jauja	louse	usa	usa	u s a		490	u s a	V C V
4684	Maragua	louse	usa	usa	u s a		490	u s a	V C V
4685	Napo	louse	usa	usa	u s a		490	u s a	V C V
4686	Pacaraos	louse	uwa	uwa	u w a		490	u w a	V C V
4690	Puno	louse	usa	usa	u s a		490	u s a	V C V
4693	Santiagueno	louse	usa	usa	u s a		490	u s a	V C V
4704	Yanac	louse	usa	usa	u s a		490	u s a	V C V
