ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
233	Beijing	this year	今年个	ʨin⁵⁵njan³⁵kə³	tɕ i n ⁵⁵ n j a ³⁵		760	687	tɕ i n ⁵⁵ n j a ³⁵	C V C T C C V T	tɕ - i n ⁵⁵ n j a n ³⁵ k ə ³	tɕ i n ⁵⁵ n j a n ³⁵ k ə ³	C V C T C C V C T C V T
221	Changsha	this year	今年	ʨin³³ȵjẽ¹³	tɕ i n ³³ ɲ j ẽ ¹³		760	687	tɕ i n ³³ ɲ j ẽ ¹³	C V C T C C V T	tɕ - i n ³³ ɲ j ẽ - ¹³ - - -	tɕ i n ³³ ɲ j ẽ ¹³	C V C T C C V T
230	Chengdu	this year	今年	ʨin⁵⁵ȵjan³¹	tɕ i n ⁵⁵ ɲ j a ³¹		760	687	tɕ i n ⁵⁵ ɲ j a ³¹	C V C T C C V T	tɕ - i n ⁵⁵ ɲ j a n ³¹ - - -	tɕ i n ⁵⁵ ɲ j a n ³¹	C V C T C C V C T
228	Guangzhou	this year	今年	kɐm⁵³nin²¹	k ɐ m ⁵³ n i ²¹		760	687	k ɐ m ⁵³ n - i ²¹	C V C T C V T	k - ɐ m ⁵³ n - i n ²¹ - - -	k ɐ m ⁵³ n i n ²¹	C V C T C V C T
222	Guixian	this year	今年	ʨin⁵⁵ljan²¹	tɕ i n ⁵⁵ l j a ²¹		760	687	tɕ i n ⁵⁵ l j a ²¹	C V C T C C V T	tɕ - i n ⁵⁵ l j a n ²¹ - - -	tɕ i n ⁵⁵ l j a n ²¹	C V C T C C V C T
225	Hefei	this year	今年	ʨin²¹ljɪ̃⁵⁵	tɕ i n ²¹ l j ɪ̃ ⁵⁵		760	687	tɕ i n ²¹ l j ɪ̃ ⁵⁵	C V C T C C V T	tɕ - i n ²¹ l j ɪ̃ - ⁵⁵ - - -	tɕ i n ²¹ l j ɪ̃ ⁵⁵	C V C T C C V T
226	Jinan	this year	今年	ʨjẽ²¹³jã⁴²	tɕ ẽ ²¹³ j ã ⁴²		760	687	tɕ ẽ - ²¹³ - j ã ⁴²	C V T C V T	tɕ j ẽ - ²¹³ - j ã - ⁴² - - -	tɕ j ẽ ²¹³ j ã ⁴²	C C V T C V T
234	Kunming	this year	今年	ʨĩ⁴⁴njɛ̃³¹	tɕ ĩ ⁴⁴ n j ɛ̃ ³¹		760	687	tɕ ĩ - ⁴⁴ n j ɛ̃ ³¹	C V T C C V T	tɕ - ĩ - ⁴⁴ n j ɛ̃ - ³¹ - - -	tɕ ĩ ⁴⁴ n j ɛ̃ ³¹	C V T C C V T
220	Meixian	this year	今年	kin⁴⁴ŋjan¹¹	k i n ⁴⁴ ŋ j a ¹¹		760	687	k i n ⁴⁴ ŋ j a ¹¹	C V C T C C V T	k - i n ⁴⁴ ŋ j a n ¹¹ - - -	k i n ⁴⁴ ŋ j a n ¹¹	C V C T C C V C T
229	Nanchang	this year	今年	ʨin⁴²ȵjɛn⁰²	tɕ i n ⁴² ɲ j ɛ ⁰²/¹²		760	687	tɕ i n ⁴² ɲ j ɛ ⁰²/¹²	C V C T C C V T	tɕ - i n ⁴² ɲ j ɛ n ⁰²/¹² - - -	tɕ i n ⁴² ɲ j ɛ n ⁰²/¹²	C V C T C C V C T
235	Shanghai	this year	今年	ʨiŋ⁵³ȵi¹³	tɕ i ŋ ⁵³ ɲ i ¹³		760	687	tɕ i ŋ ⁵³ ɲ - i ¹³	C V C T C V T	tɕ - i ŋ ⁵³ ɲ - i - ¹³ - - -	tɕ i ŋ ⁵³ ɲ i ¹³	C V C T C V T
231	Taiyuan	this year	今年	ʨjəŋ¹¹nje¹¹	tɕ ə ŋ ¹¹ n j e ¹¹		760	687	tɕ ə ŋ ¹¹ n j e ¹¹	C V C T C C V T	tɕ j ə ŋ ¹¹ n j e - ¹¹ - - -	tɕ j ə ŋ ¹¹ n j e ¹¹	C C V C T C C V T
224	Xiamen	this year	今年	kin⁵⁵ni³⁵	k i n ⁵⁵ n i ³⁵		760	687	k i n ⁵⁵ n - i ³⁵	C V C T C V T	k - i n ⁵⁵ n - i - ³⁵ - - -	k i n ⁵⁵ n i ³⁵	C V C T C V T
1545	Beijing	thou	你	ni²¹⁴	n i ²¹⁴		1185	165	n i ²¹⁴	C V T	n i - ²¹⁴	n i ²¹⁴	C V T
1533	Changsha	thou	你	ȵi⁴¹	ɲ i ⁴¹		1185	165	ɲ i ⁴¹	C V T	ɲ i - ⁴¹	ɲ i ⁴¹	C V T
1541	Chengdu	thou	你	ȵi⁵³	ɲ i ⁵³		1185	165	ɲ i ⁵³	C V T	ɲ i - ⁵³	ɲ i ⁵³	C V T
1539	Guangzhou	thou	你	nej²³	n e ²³		1185	165	n e ²³	C V T	n e j ²³	n e j ²³	C V C T
1534	Guixian	thou	你	li⁴²	l i ⁴²		1185	165	l i ⁴²	C V T	l i - ⁴²	l i ⁴²	C V T
1538	Hangzhou	thou	你	ni⁵³	n i ⁵³		1185	165	n i ⁵³	C V T	n i - ⁵³	n i ⁵³	C V T
1536	Hefei	thou	你	li²⁴	l i ²⁴		1185	165	l i ²⁴	C V T	l i - ²⁴	l i ²⁴	C V T
1537	Jinan	thou	你	ȵi⁵⁵	ɲ i ⁵⁵		1185	165	ɲ i ⁵⁵	C V T	ɲ i - ⁵⁵	ɲ i ⁵⁵	C V T
1546	Kunming	thou	你	ni⁵³	n i ⁵³		1185	165	n i ⁵³	C V T	n i - ⁵³	n i ⁵³	C V T
1532	Meixian	thou	你	n̩¹¹	n̩ ¹¹		1185	165	n̩ - ¹¹	C T	n̩ - - ¹¹	n̩ ¹¹	C T
1540	Nanchang	thou	你	n̩²¹³	n̩ ²¹³		1185	165	n̩ - ²¹³	C T	n̩ - - ²¹³	n̩ ²¹³	C T
1542	Taiyuan	thou	你	ni⁵³	n i ⁵³		1185	165	n i ⁵³	C V T	n i - ⁵³	n i ⁵³	C V T
1535	Xiamen	thou	你	li⁵³	l i ⁵³		1185	165	l i ⁵³	C V T	l i - ⁵³	l i ⁵³	C V T
2619	Beijing	three	三	san⁵⁵	s a ⁵⁵		196	235	s a ⁵⁵	C V T	s a n ⁵⁵	s a n ⁵⁵	C V C T
2608	Changsha	three	三	san³³	s a ³³		196	235	s a ³³	C V T	s a n ³³	s a n ³³	C V C T
2616	Chengdu	three	三	san⁵⁵	s a ⁵⁵		196	235	s a ⁵⁵	C V T	s a n ⁵⁵	s a n ⁵⁵	C V C T
2614	Guangzhou	three	三	sam⁵³	s a ⁵³		196	235	s a ⁵³	C V T	s a m ⁵³	s a m ⁵³	C V C T
2609	Guixian	three	三	san⁵⁵	s a ⁵⁵		196	235	s a ⁵⁵	C V T	s a n ⁵⁵	s a n ⁵⁵	C V C T
2613	Hangzhou	three	三	sᴇ̃³³	s ᴇ̃/ẽ̞ ³³		196	235	s ᴇ̃/ẽ̞ ³³	C V T	s ᴇ̃/ẽ̞ - ³³	s ᴇ̃/ẽ̞ ³³	C V T
2611	Hefei	three	三	sæ̃²¹	s æ̃ ²¹		196	235	s æ̃ ²¹	C V T	s æ̃ - ²¹	s æ̃ ²¹	C V T
2612	Jinan	three	三	sã²¹³	s ã ²¹³		196	235	s ã ²¹³	C V T	s ã - ²¹³	s ã ²¹³	C V T
2620	Kunming	three	三	sᴀ̃⁴⁴	s ᴀ̃/ã̱ ⁴⁴		196	235	s ᴀ̃/ã̱ ⁴⁴	C V T	s ᴀ̃/ã̱ - ⁴⁴	s ᴀ̃/ã̱ ⁴⁴	C V T
2607	Meixian	three	三	sam⁴⁴	s a ⁴⁴		196	235	s a ⁴⁴	C V T	s a m ⁴⁴	s a m ⁴⁴	C V C T
2615	Nanchang	three	三	san⁴²	s a ⁴²		196	235	s a ⁴²	C V T	s a n ⁴²	s a n ⁴²	C V C T
2621	Shanghai	three	三	se⁵³	s e ⁵³		196	235	s e ⁵³	C V T	s e - ⁵³	s e ⁵³	C V T
2618	Shexian	three	三	sɛ³¹	s ɛ ³¹		196	235	s ɛ ³¹	C V T	s ɛ - ³¹	s ɛ ³¹	C V T
2617	Taiyuan	three	三	sæ̃¹¹	s æ̃ ¹¹		196	235	s æ̃ ¹¹	C V T	s æ̃ - ¹¹	s æ̃ ¹¹	C V T
2610	Xiamen	three	三	sã⁵⁵	s ã ⁵⁵		196	235	s ã ⁵⁵	C V T	s ã - ⁵⁵	s ã ⁵⁵	C V T
78	Chengdu	thunder (verb)	响雷	ɕjaŋ⁵³nwejuei³¹	ɕ j a ⁵³ n j i ³¹		219	256	ɕ j a ⁵³ - - - n j i ³¹	C C V T C C V T	ɕ j a ŋ ⁵³ - - - - - n w e j u/w e i - ³¹ -	ɕ j a ŋ ⁵³ n w e j u/w e i ³¹	C C V C T C C V C V V V T
66	Meixian	thunder (verb)	响雷公	hjoŋ³¹lwi¹¹kuŋ⁴⁴	h j o ³¹ l i ¹¹ k u ⁴⁴		219	256	h j o ³¹ l i ¹¹ k - u ⁴⁴	C C V T C V T C V T	h j o ŋ ³¹ l w i - ¹¹ k - - - - - u ŋ ⁴⁴ -	h j o ŋ ³¹ l w i ¹¹ k u ŋ ⁴⁴	C C V C T C C V T C V C T
84	Shanghai	thunder (verb)	雷响	le¹³ɕjã³⁴	l e ¹³ ɕ j ã ³		219	256	- - - - l e ¹³ ɕ j ã ³	C V T C C V T	- - - - - l - e - ¹³ ɕ - - j - - ã - ³ ⁴	l e ¹³ ɕ j ã ³ ⁴	C V T C C V T T
79	Taiyuan	thunder (verb)	响忽雷	xjɒ̃⁵³xwəʔ²lwejuei¹¹	x j ɒ̃ ⁵³ x ə ² l j i ¹¹		219	256	x j ɒ̃ ⁵³ x ə ² l j i ¹¹	C C V T C V T C C V T	x j ɒ̃ - ⁵³ x w ə ʔ ² l w e j u/w e i - ¹¹ -	x j ɒ̃ ⁵³ x w ə ʔ ² l w e j u/w e i ¹¹	C C V T C C V C T C C V C V V V T
82	Beijing	thunder (verb)	打雷	ta²¹⁴lej³⁵	t a ²¹⁴ l e j ³⁵		97	870	t a ²¹⁴ l e j - ³⁵	C V T C V C T	t a ²¹⁴ - - - l - e j - - - ³⁵	t a ²¹⁴ l e j ³⁵	C V T C V C T
67	Changsha	thunder (verb)	打雷	ta⁴¹lej¹³	t a ⁴¹ l e j ¹³		97	870	t a ⁴¹ l e j - ¹³	C V T C V C T	t a ⁴¹ - - - l - e j - - - ¹³	t a ⁴¹ l e j ¹³	C V T C V C T
77	Chengdu	thunder (verb)	打雷	ta⁵³nwejuei³¹	t a ⁵³ n e j i ³¹		97	870	t a ⁵³ n e j i ³¹	C V T C V C V T	t a ⁵³ - - - n w e j u/w e i ³¹	t a ⁵³ n w e j u/w e i ³¹	C V T C C V C V V V T
68	Guixian	thunder (verb)	打雷	ta⁴²lwejuei²¹	t a ⁴² l e j i ²¹		97	870	t a ⁴² l e j i ²¹	C V T C V C V T	t a ⁴² - - - l w e j u/w e i ²¹	t a ⁴² l w e j u/w e i ²¹	C V T C C V C V V V T
73	Hangzhou	thunder (verb)	打雷	tɑ⁵³lej²¹³	t ɑ ⁵³ l e j ²¹³		97	870	t ɑ ⁵³ l e j - ²¹³	C V T C V C T	t ɑ ⁵³ - - - l - e j - - - ²¹³	t ɑ ⁵³ l e j ²¹³	C V T C V C T
71	Hefei	thunder (verb)	打雷	ta²⁴le⁵⁵	t a ²⁴ l e ⁵⁵		97	870	t a ²⁴ l - - e ⁵⁵	C V T C V T	t a ²⁴ - - - l - - - - - e ⁵⁵	t a ²⁴ l e ⁵⁵	C V T C V T
72	Jinan	thunder (verb)	打雷	ta⁵⁵lwejuei⁴²	t a ⁵⁵ l e j i ⁴²		97	870	t a ⁵⁵ l e j i ⁴²	C V T C V C V T	t a ⁵⁵ - - - l w e j u/w e i ⁴²	t a ⁵⁵ l w e j u/w e i ⁴²	C V T C C V C V V V T
76	Nanchang	thunder (verb)	打雷	tɑ²¹³lwi⁴⁵	t ɑ ²¹³ l i ⁴⁵		97	870	t ɑ ²¹³ l i - - ⁴⁵	C V T C V T	t ɑ ²¹³ - - - l w i - - - - ⁴⁵	t ɑ ²¹³ l w i ⁴⁵	C V T C C V T
85	Shanghai	thunder (verb)	打雷	tã³⁵le²³	t ã ³⁵ l e ²³		97	870	t ã ³⁵ l - - e ²³	C V T C V T	t ã ³⁵ - - - l - - - - - e ²³	t ã ³⁵ l e ²³	C V T C V T
81	Shexian	thunder (verb)	打天雷	ta³⁵tʰe³¹lɛ⁴⁴	t a ³⁵ l ɛ ⁴⁴		97	870	t a ³⁵ l - - ɛ ⁴⁴	C V T C V T	t a ³⁵ tʰ e ³¹ l - - - - - ɛ ⁴⁴	t a ³⁵ tʰ e ³¹ l ɛ ⁴⁴	C V T C V T C V T
2320	Beijing	tiny	细	ɕi⁵¹	ɕ i ⁵¹		967	867	ɕ i ⁵¹	C V T	ɕ i ⁵¹	ɕ i ⁵¹	C V T
2311	Changsha	tiny	细	si⁵⁵	s i ⁵⁵		967	867	s i ⁵⁵	C V T	s i ⁵⁵	s i ⁵⁵	C V T
2317	Chengdu	tiny	细	ɕi¹³	ɕ i ¹³		967	867	ɕ i ¹³	C V T	ɕ i ¹³	ɕ i ¹³	C V T
2312	Guixian	tiny	细	ɕi²¹³	ɕ i ²¹³		967	867	ɕ i ²¹³	C V T	ɕ i ²¹³	ɕ i ²¹³	C V T
2315	Hangzhou	tiny	细	ɕi⁴⁴⁵	ɕ i ⁴⁴⁵		967	867	ɕ i ⁴⁴⁵	C V T	ɕ i ⁴⁴⁵	ɕ i ⁴⁴⁵	C V T
2313	Hefei	tiny	细	sɿ⁵³	s ɿ ⁵³		967	867	s ɿ ⁵³	C V T	s ɿ ⁵³	s ɿ ⁵³	C V T
2314	Jinan	tiny	细	ɕi²¹	ɕ i ²¹		967	867	ɕ i ²¹	C V T	ɕ i ²¹	ɕ i ²¹	C V T
2321	Kunming	tiny	细	ɕi²¹²	ɕ i ²¹²		967	867	ɕ i ²¹²	C V T	ɕ i ²¹²	ɕ i ²¹²	C V T
2316	Nanchang	tiny	细	ɕi⁴⁵	ɕ i ⁴⁵		967	867	ɕ i ⁴⁵	C V T	ɕ i ⁴⁵	ɕ i ⁴⁵	C V T
2322	Shanghai	tiny	细	ɕi³⁵	ɕ i ³⁵		967	867	ɕ i ³⁵	C V T	ɕ i ³⁵	ɕ i ³⁵	C V T
2319	Shexian	tiny	细	si³²⁴	s i ³²⁴		967	867	s i ³²⁴	C V T	s i ³²⁴	s i ³²⁴	C V T
2318	Taiyuan	tiny	细	ɕi⁴⁵	ɕ i ⁴⁵		967	867	ɕ i ⁴⁵	C V T	ɕ i ⁴⁵	ɕ i ⁴⁵	C V T
238	Changsha	today	今日	ʨin³³ʐʅ²⁴	tɕ i n ³³ ʐ ʅ ²⁴		19	230	tɕ i n ³³ ʐ ʅ - ²⁴	C V C T C V T	tɕ - i n ³³ - - - ʐ ʅ - ²⁴	tɕ i n ³³ ʐ ʅ ²⁴	C V C T C V T
246	Guangzhou	today	今日	kɐm⁵³jɐt²	k ɐ m ⁵³ j ɐ t ²		19	230	k ɐ m ⁵³ j ɐ t ²	C V C T C V C T	k - ɐ m ⁵³ - - - j ɐ t ²	k ɐ m ⁵³ j ɐ t ²	C V C T C V C T
254	Kunming	today	今儿日	ʨjə⁴⁴ʐʅ³¹	tɕ ə ⁴⁴ ʐ ʅ ³¹		19	230	tɕ ə - ⁴⁴ ʐ ʅ - ³¹	C V T C V T	tɕ j ə - ⁴⁴ - - - ʐ ʅ - ³¹	tɕ j ə ⁴⁴ ʐ ʅ ³¹	C C V T C V T
236	Meixian	today	今日	kim⁴⁴ŋit¹	k i m ⁴⁴ ŋ i t ¹		19	230	k i m ⁴⁴ ŋ i t ¹	C V C T C V C T	k - i m ⁴⁴ - - - ŋ i t ¹	k i m ⁴⁴ ŋ i t ¹	C V C T C V C T
247	Nanchang	today	今日	ʨin⁴²ȵiʔ⁰²	tɕ i n ⁴² ɲ i ʔ ⁰²/¹²		19	230	tɕ i n ⁴² ɲ i ʔ ⁰²/¹²	C V C T C V C T	tɕ - i n ⁴² - - - ɲ i ʔ ⁰²/¹²	tɕ i n ⁴² ɲ i ʔ ⁰²/¹²	C V C T C V C T
249	Taiyuan	today	今日	ʨjəŋ¹¹zəŋ²	tɕ ə ŋ ¹¹ z ə ŋ ²		19	230	tɕ ə ŋ ¹¹ z ə ŋ ²	C V C T C V C T	tɕ j ə ŋ ¹¹ - - - z ə ŋ ²	tɕ j ə ŋ ¹¹ z ə ŋ ²	C C V C T C V C T
241	Xiamen	today	今仔日	kin⁵⁵na⁵³lit⁵	k i n ⁵⁵ l i t ⁵		19	230	k i n ⁵⁵ l i t ⁵	C V C T C V C T	k - i n ⁵⁵ n a ⁵³ l i t ⁵	k i n ⁵⁵ n a ⁵³ l i t ⁵	C V C T C V T C V C T
248	Chengdu	today	今天	ʨin⁵⁵tʰjan⁵⁵	tɕ i n ⁵⁵ tʰ j a ⁵⁵		817	733	tɕ i n ⁵⁵ tʰ j a ⁵⁵	C V C T C C V T	tɕ - i n ⁵⁵ tʰ j a n ⁵⁵	tɕ i n ⁵⁵ tʰ j a n ⁵⁵	C V C T C C V C T
239	Guixian	today	今天	ʨin⁵⁵tʰjan⁵⁵	tɕ i n ⁵⁵ tʰ j a ⁵⁵		817	733	tɕ i n ⁵⁵ tʰ j a ⁵⁵	C V C T C C V T	tɕ - i n ⁵⁵ tʰ j a n ⁵⁵	tɕ i n ⁵⁵ tʰ j a n ⁵⁵	C V C T C C V C T
243	Jinan	today	今天	ʨjẽ²¹³tʰjã²¹³	tɕ ẽ ²¹³ tʰ j ã ²¹³		817	733	tɕ ẽ - ²¹³ tʰ j ã ²¹³	C V T C C V T	tɕ j ẽ - ²¹³ tʰ j ã - ²¹³	tɕ j ẽ ²¹³ tʰ j ã ²¹³	C C V T C C V T
250	Taiyuan	today	今天	ʨjəŋ¹¹tʰje¹¹	tɕ ə ŋ ¹¹ tʰ j e ¹¹		817	733	tɕ ə ŋ ¹¹ tʰ j e ¹¹	C V C T C C V T	tɕ j ə ŋ ¹¹ tʰ j e - ¹¹	tɕ j ə ŋ ¹¹ tʰ j e ¹¹	C C V C T C C V T
2745	Shexian	twenty	两拾	lja³⁵ɕi²²	a ³⁵ ɕ i ²²		287	306	a ³⁵ ɕ - i - ²²	V T C V T	l j a - ³⁵ ɕ - i - ²²	l j a ³⁵ ɕ i ²²	C C V T C V T
2604	Beijing	two	二	ər⁵¹	ə r ⁵¹		1106	92	ə r ⁵¹	V C T	- - ə r ⁵¹	ə r ⁵¹	V C T
2592	Changsha	two	二	ə¹¹	ə ¹¹		1106	92	ə - ¹¹	V T	- - ə - ¹¹	ə ¹¹	V T
2601	Chengdu	two	二	ər¹³	ə r ¹³		1106	92	ə r ¹³	V C T	- - ə r ¹³	ə r ¹³	V C T
2599	Guangzhou	two	二	ji²²	i ²²		1106	92	i - ²²	V T	- j i - ²²	j i ²²	C V T
2593	Guixian	two	二	ɚ²¹³	ɚ ²¹³		1106	92	ɚ - ²¹³	V T	- - ɚ - ²¹³	ɚ ²¹³	V T
2598	Hangzhou	two	二	əl⁴⁴⁵	ə l ⁴⁴⁵		1106	92	ə l ⁴⁴⁵	V C T	- - ə l ⁴⁴⁵	ə l ⁴⁴⁵	V C T
2596	Hefei	two	二	a⁵³	a ⁵³		1106	92	a - ⁵³	V T	- - a - ⁵³	a ⁵³	V T
2597	Jinan	two	二	ər²¹	ə r ²¹		1106	92	ə r ²¹	V C T	- - ə r ²¹	ə r ²¹	V C T
2605	Kunming	two	二	ə²¹²	ə ²¹²		1106	92	ə - ²¹²	V T	- - ə - ²¹²	ə ²¹²	V T
2591	Meixian	two	二	ŋi⁵³	i ⁵³		1106	92	i - ⁵³	V T	- ŋ i - ⁵³	ŋ i ⁵³	C V T
2600	Nanchang	two	二	ɵ²¹	ɵ ²¹		1106	92	ɵ - ²¹	V T	- - ɵ - ²¹	ɵ ²¹	V T
2606	Shanghai	two	二	ȵi¹³	i ¹³		1106	92	i - ¹³	V T	- ɲ i - ¹³	ɲ i ¹³	C V T
2603	Shexian	two	二	lja³⁵	a ³⁵		1106	92	a - ³⁵	V T	l j a - ³⁵	l j a ³⁵	C C V T
2602	Taiyuan	two	二	ər⁴⁵	ə r ⁴⁵		1106	92	ə r ⁴⁵	V C T	- - ə r ⁴⁵	ə r ⁴⁵	V C T
2595	Xiamen	two	二	li²²	i ²²		1106	92	i - ²²	V T	l - i - ²²	l i ²²	C V T
2594	Xiamen	two	两	nŋ̍²²	n ŋ̍ ²²		287	306	- - n - - ŋ̍ ²²	C C T	- - - - - n - - ŋ̍ ²²	n ŋ̍ ²²	C C T
2787	Beijing	two ounces	二两	ər⁵¹ljɑŋ²¹⁴	ə ⁵¹ l j ɑ ŋ ²¹⁴		287	306	ə ⁵¹ l j ɑ ŋ ²¹⁴	V T C C V C T	- - ə r ⁵¹ l j ɑ ŋ ²¹⁴	ə r ⁵¹ l j ɑ ŋ ²¹⁴	V C T C C V C T
2776	Changsha	two ounces	二两	ə¹¹ljan⁴¹	ə ¹¹ l j a n ⁴¹		287	306	ə ¹¹ l j a n ⁴¹	V T C C V C T	- - ə - ¹¹ l j a n ⁴¹	ə ¹¹ l j a n ⁴¹	V T C C V C T
2784	Chengdu	two ounces	二两	ər¹³njaŋ⁵³	ə ¹³ n j a ŋ ⁵³		287	306	ə ¹³ n j a ŋ ⁵³	V T C C V C T	- - ə r ¹³ n j a ŋ ⁵³	ə r ¹³ n j a ŋ ⁵³	V C T C C V C T
2782	Guangzhou	two ounces	二两	ji²²lœŋ³⁵	i ²² l œ ŋ ³⁵		287	306	i ²² l - œ ŋ ³⁵	V T C V C T	- j i - ²² l - œ ŋ ³⁵	j i ²² l œ ŋ ³⁵	C V T C V C T
2777	Guixian	two ounces	二两	ɚ²¹³ljaŋ⁴²	ɚ ²¹³ l j a ŋ ⁴²		287	306	ɚ ²¹³ l j a ŋ ⁴²	V T C C V C T	- - ɚ - ²¹³ l j a ŋ ⁴²	ɚ ²¹³ l j a ŋ ⁴²	V T C C V C T
2781	Hangzhou	two ounces	二两	əl⁴⁴⁵ljɑŋ⁵³	ə ⁴⁴⁵ l j ɑ ŋ ⁵³		287	306	ə ⁴⁴⁵ l j ɑ ŋ ⁵³	V T C C V C T	- - ə l ⁴⁴⁵ l j ɑ ŋ ⁵³	ə l ⁴⁴⁵ l j ɑ ŋ ⁵³	V C T C C V C T
2779	Hefei	two ounces	二两	a⁵³ljɑ̃²⁴	a ⁵³ l j ɑ̃ ²⁴		287	306	a ⁵³ l j ɑ̃ - ²⁴	V T C C V T	- - a - ⁵³ l j ɑ̃ - ²⁴	a ⁵³ l j ɑ̃ ²⁴	V T C C V T
2780	Jinan	two ounces	二两	ər²¹ljaŋ	ə ²¹ l j a ŋ		287	306	ə ²¹ l j a ŋ -	V T C C V C	- - ə r ²¹ l j a ŋ -	ə r ²¹ l j a ŋ	V C T C C V C
2788	Kunming	two ounces	二两	ə²¹²ljᴀ̃⁵³	ə ²¹² l j ᴀ̃/ã̱ ⁵³		287	306	ə ²¹² l j ᴀ̃/ã̱ - ⁵³	V T C C V T	- - ə - ²¹² l j ᴀ̃/ã̱ - ⁵³	ə ²¹² l j ᴀ̃/ã̱ ⁵³	V T C C V T
2775	Meixian	two ounces	两两	ljoŋ³¹ljoŋ⁴⁴	o ³¹ l j o ŋ ⁴⁴		287	306	o ³¹ l j o ŋ ⁴⁴	V T C C V C T	l j o ŋ ³¹ l j o ŋ ⁴⁴	l j o ŋ ³¹ l j o ŋ ⁴⁴	C C V C T C C V C T
2783	Nanchang	two ounces	二两	ɵ²¹ljɔŋ²¹³	ɵ ²¹ l j ɔ ŋ ²¹³		287	306	ɵ ²¹ l j ɔ ŋ ²¹³	V T C C V C T	- - ɵ - ²¹ l j ɔ ŋ ²¹³	ɵ ²¹ l j ɔ ŋ ²¹³	V T C C V C T
2789	Shanghai	two ounces	二两	ȵi¹³ljã¹³	i ¹³ l j ã ¹³		287	306	i ¹³ l j ã - ¹³	V T C C V T	- ɲ i - ¹³ l j ã - ¹³	ɲ i ¹³ l j ã ¹³	C V T C C V T
2785	Taiyuan	two ounces	二两	ər⁴⁵ljɒ̃⁵³	ə ⁴⁵ l j ɒ̃ ⁵³		287	306	ə ⁴⁵ l j ɒ̃ - ⁵³	V T C C V T	- - ə r ⁴⁵ l j ɒ̃ - ⁵³	ə r ⁴⁵ l j ɒ̃ ⁵³	V C T C C V T
1986	Guixian	under	脚脚	ʨjo²¹ʨjo⁵⁵	tɕ j o ²¹ tɕ o ⁵⁵		609	560	tɕ j o ²¹ tɕ o ⁵⁵	C C V T C V T	tɕ j o - ²¹ - - - tɕ j o ⁵⁵	tɕ j o ²¹ tɕ j o ⁵⁵	C C V T C C V T
1981	Changsha	under	下面	ɕja¹¹mjẽ	ɕ j a ¹¹ m j ẽ		167	211	ɕ j a ¹¹ m j ẽ - -	C C V T C C V	ɕ j a ¹¹ m j ẽ - -	ɕ j a ¹¹ m j ẽ	C C V T C C V
2000	Chengdu	under	下面	ɕja¹³mjan¹³	ɕ j a ¹³ m j a n ¹³		167	211	ɕ j a ¹³ m j a n ¹³	C C V T C C V C T	ɕ j a ¹³ m j a n ¹³	ɕ j a ¹³ m j a n ¹³	C C V T C C V C T
1988	Xiamen	under	下面	e²²bin²²	e ²² b i n ²²		167	211	- - e ²² b - i n ²²	V T C V C T	- - e ²² b - i n ²²	e ²² b i n ²²	V T C V C T
1983	Changsha	under	底下	ti⁴¹xa¹¹	t i ⁴¹ x a ¹¹		524	503	t i ⁴¹ x a ¹¹	C V T C V T	- t i - ⁴¹ x - a ¹¹	t i ⁴¹ x a ¹¹	C V T C V T
2001	Chengdu	under	底下	ti⁵³ɕja¹³	t i ⁵³ ɕ a ¹³		524	503	t i ⁵³ ɕ a ¹³	C V T C V T	- t i - ⁵³ ɕ j a ¹³	t i ⁵³ ɕ j a ¹³	C V T C C V T
1993	Hangzhou	under	下底	ɦjɑ¹³ti⁵³	j ɑ ¹³ t i ⁵³		524	503	j ɑ ¹³ t i ⁵³	C V T C V T	ɦ j ɑ - ¹³ t - i ⁵³	ɦ j ɑ ¹³ t i ⁵³	C C V T C V T
1989	Hefei	under	底下	ʦɿ²⁴ɕja	ts ɿ ²⁴ ɕ a		524	503	ts ɿ ²⁴ ɕ a -	C V T C V	- ts ɿ - ²⁴ ɕ j a -	ts ɿ ²⁴ ɕ j a	C V T C C V
1992	Jinan	under	底下	ti⁵⁵ɕja	t i ⁵⁵ ɕ a		524	503	t i ⁵⁵ ɕ a -	C V T C V	- t i - ⁵⁵ ɕ j a -	t i ⁵⁵ ɕ j a	C V T C C V
1997	Nanchang	under	底下	tiʔ⁵kɑ²¹	t i ⁵ k ɑ ²¹		524	503	t i ⁵ k ɑ ²¹	C V T C V T	- t i ʔ ⁵ k - ɑ ²¹	t i ʔ ⁵ k ɑ ²¹	C V C T C V T
2010	Shanghai	under	下底	ɦo¹³ti³⁵	o ¹³ t i ³⁵		524	503	- o ¹³ t i ³⁵	V T C V T	ɦ - o - ¹³ t - i ³⁵	ɦ o ¹³ t i ³⁵	C V T C V T
2003	Taiyuan	under	底下	ti⁵³xa⁴⁵	t i ⁵³ x a ⁴⁵		524	503	t i ⁵³ x a ⁴⁵	C V T C V T	- t i - ⁵³ x - a ⁴⁵	t i ⁵³ x a ⁴⁵	C V T C V T
1987	Xiamen	under	下底	e²²twe	e ²² t e		524	503	- e ²² t e -	V T C V	- - e - ²² t w e -	e ²² t w e	V T C C V
