ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
1762	Rapanui	man/male	tane	tane	t a n e	Male (Fts) B. [<]	47	t a n - - e	C V C V	t a n - - e	t a n e	C V C V
7464	Anuta	man/male	tangata	tangata	t a ŋ a t a	Man, Person, Bachelor (Fbg)	246	t a ŋ a t a	C V C V C V	t a ŋ a t a	t a ŋ a t a	C V C V C V
3737	EastFutuna	man/male	tagata	tagata	t a ŋ a t a	Man, person (Bgs)	246	t a ŋ a t a	C V C V C V	t a ŋ a t a	t a ŋ a t a	C V C V C V
2014	Mangareva	man/male	tangata	tangata	t a ŋ a t a	man; human being	246	t a ŋ a t a	C V C V C V	t a ŋ a t a	t a ŋ a t a	C V C V C V
6439	Nukeria	man/male	tanata	tanata	t a n a t a	(s.)	246	t a n a t a	C V C V C V	t a n a t a	t a n a t a	C V C V C V
2700	RakahangaManihiki	man/male	tangata	tangata	t a ŋ a t a	man/person	246	t a ŋ a t a	C V C V C V	t a ŋ a t a	t a ŋ a t a	C V C V C V
7409	Anuta	meat/flesh	kanofi	kanofi	k a n o f i		344	k a n - o f i	C V C V C V	k a n - o f i	k a n o f i	C V C V C V
3667	EastFutuna	meat/flesh	kanofi	kanofi	k a n o f i	Flesh (not vegetable, except coconut) (Bgs)	344	k a n - o f i	C V C V C V	k a n - o f i	k a n o f i	C V C V C V
1479	Emae	meat/flesh	kanmate	kanmate	k a n m a t e		344	k a n m a t e	C V C C V C V	k a n m a t e	k a n m a t e	C V C C V C V
5386	FutunaAniwa	meat/flesh	hkano [kʰano]	hkano	kʰ a n o		344	kʰ a - - - n o	C V C V	kʰ a - - - n o	kʰ a n o	C V C V
1035	Kapingamarangi	meat/flesh	kano	kano	k a n o	Meat, penis (Ebt)	344	k a - - - n o	C V C V	k a - - - n o	k a n o	C V C V
2182	Luangiua	meat/flesh	aŋohi	aŋohi	a ŋ o h i	Flesh	344	- a ŋ - o h i	V C V C V	- a ŋ - o h i	a ŋ o h i	V C V C V
4884	Niuean	meat/flesh	kakano	kakano	k a k a n o	Flesh, meaning (Mce)	344	k a - k a n o	C V C V C V	k a - k a n o	k a k a n o	C V C V C V
6369	Nukeria	meat/flesh	kanohi	kanohi	k a n o h i		344	k a n - o h i	C V C V C V	k a n - o h i	k a n o h i	C V C V C V
597	Polynesian	meat/flesh	*kanofi	*kanofi	k a n o f i	'flesh of animal or coconut, kernel or hard core'	344	k a n - o f i	C V C V C V	k a n - o f i	k a n o f i	C V C V C V
5628	Hawaiian	meat/flesh	'i'o	'i'o	ʔ i ʔ o		126	ʔ i ʔ o	C V C V	ʔ i ʔ o	ʔ i ʔ o	C V C V
1953	Mangareva	meat/flesh	kiko	kiko	k i k o		126	k i k o	C V C V	k i k o	k i k o	C V C V
828	Maori	meat/flesh	kiko	kiko	k i k o		126	k i k o	C V C V	k i k o	k i k o	C V C V
4883	Niuean	meat/flesh	kiko	kiko	k i k o	Flesh; female genitalia	126	k i k o	C V C V	k i k o	k i k o	C V C V
3383	NorthMarquesan	meat/flesh	kiko	kiko	k i k o	Flesh	126	k i k o	C V C V	k i k o	k i k o	C V C V
6138	Penrhyn	meat/flesh	kiko	kiko	k i k o	Flesh	126	k i k o	C V C V	k i k o	k i k o	C V C V
3970	Pukapuka	meat/flesh	kiko	kiko	k i k o		126	k i k o	C V C V	k i k o	k i k o	C V C V
4409	Raivavae	meat/flesh	ʔiʔo	ʔiʔo	ʔ i ʔ o		126	ʔ i ʔ o	C V C V	ʔ i ʔ o	ʔ i ʔ o	C V C V
2634	RakahangaManihiki	meat/flesh	kiko	kiko	k i k o		126	k i k o	C V C V	k i k o	k i k o	C V C V
1699	Rapanui	meat/flesh	kiko	kiko	k i k o	Pollex 06: Kiko. :Flesh, meat (Chl).	126	k i k o	C V C V	k i k o	k i k o	C V C V
7384	Anuta	moon	maaina	maaina	m aː i n a	Moon, month (Yen) B. [<]	761	m aː - i n a	C V V C V	m aː - i n a	m aː i n a	C V V C V
3633	EastFutuna	moon	maasina	maasina	m aː s i n a	Moon, month (Bgs)	761	m aː s i n a	C V C V C V	m aː s i n a	m aː s i n a	C V C V C V
337	EastUvea	moon	maahina	maahina	m aː h i n a	Moon	761	m aː h i n a	C V C V C V	m aː h i n a	m aː h i n a	C V C V C V
1457	Emae	moon	masina	masina	m a s i n a		761	m a s i n a	C V C V C V	m a s i n a	m a s i n a	C V C V C V
5600	Hawaiian	moon	mahina	mahina	m a h i n a		761	m a h i n a	C V C V C V	m a h i n a	m a h i n a	C V C V C V
1011	Kapingamarangi	moon	maahina	maahina	m aː h i n a	Bright, light of the moon (Lbr)	761	m aː h i n a	C V C V C V	m aː h i n a	m aː h i n a	C V C V C V
1920	Mangareva	moon	ma'ina	ma'ina	m a ʔ i n a		761	m a ʔ i n a	C V C V C V	m a ʔ i n a	m a ʔ i n a	C V C V C V
4851	Niuean	moon	mahina	mahina	m a h i n a	Moon (Bgs)	761	m a h i n a	C V C V C V	m a h i n a	m a h i n a	C V C V C V
3349	NorthMarquesan	moon	me'ama	me'ama	m e ʔ a m a		761	m e ʔ a m a	C V C V C V	m e ʔ a m a	m e ʔ a m a	C V C V C V
3935	Pukapuka	moon	maina	maina	m a i n a		761	m a - i n a	C V V C V	m a - i n a	m a i n a	C V V C V
1673	Rapanui	moon	mahina	mahina	m a h i n a	Moon, month (Fts)@	761	m a h i n a	C V C V C V	m a h i n a	m a h i n a	C V C V C V
5357	FutunaAniwa	moon	mrama	mrama	m a r a m a	Pollex 06: Mrama. :Moon, month.	1218	m a r a m a	C V C V C V	m a r a m a	m a r a m a	C V C V C V
2158	Luangiua	moon	malama	malama	m a l a m a	Pollex 06: Malama. :Moon.	1218	m a l a m a	C V C V C V	m a l a m a	m a l a m a	C V C V C V
799	Maori	moon	marama	marama	m a r a m a		1218	m a r a m a	C V C V C V	m a r a m a	m a r a m a	C V C V C V
6338	Nukeria	moon	marama	marama	m a r a m a		1218	m a r a m a	C V C V C V	m a r a m a	m a r a m a	C V C V C V
6115	Penrhyn	moon	marama	marama	m a r a m a	Pollex 06: Marama. :Moon, month.	1218	m a r a m a	C V C V C V	m a r a m a	m a r a m a	C V C V C V
571	Polynesian	moon	*marama	*marama	m a r a m a	'moon, moonlight'	1218	m a r a m a	C V C V C V	m a r a m a	m a r a m a	C V C V C V
2612	RakahangaManihiki	moon	marama	marama	m a r a m a	moon/lunar month	1218	m a r a m a	C V C V C V	m a r a m a	m a r a m a	C V C V C V
7405	Anuta	mosquito	namu	namu	n a m u	Mosquito	48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
3660	EastFutuna	mosquito	namu	namu	n a m u	Mosquito	48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
363	EastUvea	mosquito	namu	namu	n a m u	Mosquito	48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
1474	Emae	mosquito	namu	namu	n a m u		48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
5380	FutunaAniwa	mosquito	namu	namu	n a m u	Mosquito	48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
1030	Kapingamarangi	mosquito	lamu	lamu	l a m u	Flies, mosquitoes (Lbr)	48	l a m - - - - - - - - u	C V C V	l a m - - - - - - - - u	l a m u	C V C V
2177	Luangiua	mosquito	namu	namu	n a m u	Mosquito	48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
4212	MeleFila	mosquito	namu	namu	n a m u		48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
4875	Niuean	mosquito	namu	namu	n a m u	Mosquito	48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
3374	NorthMarquesan	mosquito	nono purutia	nono purutia	n o n o p u r u t i a	(German nono) the sand fly purportedly introducted by a freighter unloading ballast with sand (and eggs) from PGN (then a German colony? or just "German" because of its ferociousness?)	48	n o n o p u r u t i - a	C V C V C V C V C V V	n o n o p u r u t i - a	n o n o p u r u t i a	C V C V C V C V C V V
6363	Nukeria	mosquito	namu	namu	n a m u		48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
6133	Penrhyn	mosquito	namu	namu	n a m u	Pollex 06: Namu. :Mosquito.	48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
591	Polynesian	mosquito	*namu	*namu	n a m u		48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
3962	Pukapuka	mosquito	namu	namu	n a m u		48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
4405	Raivavae	mosquito	naonao	naonao	n a o n a o		48	n a - - - - - o n a - o	C V V C V V	n a - - - - - o n a - o	n a o n a o	C V V C V V
2630	RakahangaManihiki	mosquito	namu	namu	n a m u		48	n a m - - - - - - - - u	C V C V	n a m - - - - - - - - u	n a m u	C V C V
1694	Rapanui	mosquito	na'ona'o	na'ona'o	n a ʔ o n a ʔ o	Pollex 06: Na`ona`o. :Mosquito (Fts).	48	n a ʔ - - - - o n a ʔ o	C V C V C V C V	n a ʔ - - - - o n a ʔ o	n a ʔ o n a ʔ o	C V C V C V C V
7457	Anuta	mother	tinana	tinana	t i n a n a	Mother (Yen)	49	t i n a n a	C V C V C V	t i n a n a	t i n a n a	C V C V C V
3731	EastFutuna	mother	tinana	tinana	t i n a n a	Mother, dam	49	t i n a n a	C V C V C V	t i n a n a	t i n a n a	C V C V C V
1513	Emae	mother	tinana	tinana	t i n a n a		49	t i n a n a	C V C V C V	t i n a n a	t i n a n a	C V C V C V
5436	FutunaAniwa	mother	tsinana	tsinana	ts i n a n a	Mother	49	ts i n a n a	C V C V C V	ts i n a n a	ts i n a n a	C V C V C V
1080	Kapingamarangi	mother	dinana	dinana	d i n a n a	Mother, dam (Lbr)	49	d i n a n a	C V C V C V	d i n a n a	d i n a n a	C V C V C V
2234	Luangiua	mother	kiiŋa	kiiŋa	k iː ŋ a	Mother (Tpe)	49	k iː ŋ - - a	C V C V	k iː ŋ - - a	k iː ŋ a	C V C V
2007	Mangareva	mother	tinana	tinana	t i n a n a	parent (general)	49	t i n a n a	C V C V C V	t i n a n a	t i n a n a	C V C V C V
6434	Nukeria	mother	tinana	tinana	t i n a n a	also: auntie	49	t i n a n a	C V C V C V	t i n a n a	t i n a n a	C V C V C V
6185	Penrhyn	mother	tinana	tinana	t i n a n a	Dam (of animals)	49	t i n a n a	C V C V C V	t i n a n a	t i n a n a	C V C V C V
644	Polynesian	mother	*tinana	*tinana	t i n a n a		49	t i n a n a	C V C V C V	t i n a n a	t i n a n a	C V C V C V
5676	Hawaiian	mother	makuahine	makuahine	m a k u a h i n e		809	m a k u a h - - i n e	C V C V V C V C V	m a k u a h - - i n e	m a k u a h i n e	C V C V V C V C V
4938	Niuean	mother	matua fifina	matua fifina	m a t u a f i f i n a	parent female	809	m a t u a f i f i n a	C V C V V C V C V C V	m a t u a f i f i n a	m a t u a f i f i n a	C V C V V C V C V C V
4032	Pukapuka	mother	matua wawine	matua wawine	m a t u a w a w i n e		809	m a t u a w a w i n e	C V C V V C V C V C V	m a t u a w a w i n e	m a t u a w a w i n e	C V C V V C V C V C V
4450	Raivavae	mother	metua vahine	metua vahine	m e t u a v a h i n e		809	m e t u a v a h i n e	C V C V V C V C V C V	m e t u a v a h i n e	m e t u a v a h i n e	C V C V V C V C V C V
2692	RakahangaManihiki	mother	matua vahine	matua vahine	m a t u a v a h i n e		809	m a t u a v a h i n e	C V C V V C V C V C V	m a t u a v a h i n e	m a t u a v a h i n e	C V C V V C V C V C V
1756	Rapanui	mother	matu'a	matu'a	m a t u ʔ a		809	m a t u - ʔ - - - - a	C V C V C V	m a t u - ʔ - - - - a	m a t u ʔ a	C V C V C V
7487	Anuta	mouth	ngutu	ngutu	ŋ u t u	Mouth, cutting edge of a blade or weapon (Fbg)	524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
3768	EastFutuna	mouth	gutu	gutu	ŋ u t u	Mouth	524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
463	EastUvea	mouth	mutu (?)	mutu	m u t u		524	m u t u	C V C V	m u t u	m u t u	C V C V
1542	Emae	mouth	ŋutu	ŋutu	ŋ u t u		524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
1110	Kapingamarangi	mouth	ngudu	ngudu	ŋ u d u	Mouth, beak (Lbr)	524	ŋ u d u	C V C V	ŋ u d u	ŋ u d u	C V C V
4278	MeleFila	mouth	ŋutu	ŋutu	ŋ u t u		524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
4969	Niuean	mouth	ŋutu	ŋutu	ŋ u t u	Mouth, beak, orifice (I) (McE)	524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
3490	NorthMarquesan	mouth	nutu	nutu	n u t u	Snout, head of animal	524	n u t u	C V C V	n u t u	n u t u	C V C V
674	Polynesian	mouth	*ŋutu	*ŋutu	ŋ u t u	'mouth, beak'	524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
4072	Pukapuka	mouth	ngutu	ngutu	ŋ u t u		524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
2732	RakahangaManihiki	mouth	ngutu	ngutu	ŋ u t u	mouth/door	524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
1786	Rapanui	mouth	gutu	gutu	ŋ u t u		524	ŋ u t u	C V C V	ŋ u t u	ŋ u t u	C V C V
5471	FutunaAniwa	mouth	fafa	fafa	f a f a		50	f a f a	C V C V	f a f a	f a f a	C V C V
5708	Hawaiian	mouth	waha	waha	w a h a		50	w a h a	C V C V	w a h a	w a h a	C V C V
1111	Kapingamarangi	mouth	haha	haha	h a h a	Mouth	50	h a h a	C V C V	h a h a	h a h a	C V C V
2042	Mangareva	mouth	'a'a	'a'a	ʔ a ʔ a		50	ʔ a ʔ a	C V C V	ʔ a ʔ a	ʔ a ʔ a	C V C V
902	Maori	mouth	waha	waha	w a h a		50	w a h a	C V C V	w a h a	w a h a	C V C V
3491	NorthMarquesan	mouth	fafa	fafa	f a f a	Mouth (Crk) B. [<]	50	f a f a	C V C V	f a f a	f a f a	C V C V
6213	Penrhyn	mouth	vaha	vaha	v a h a	Mouth	50	v a h a	C V C V	v a h a	v a h a	C V C V
4479	Raivavae	mouth	vaha	vaha	v a h a		50	v a h a	C V C V	v a h a	v a h a	C V C V
2733	RakahangaManihiki	mouth	vaha	vaha	v a h a	mouth	50	v a h a	C V C V	v a h a	v a h a	C V C V
1787	Rapanui	mouth	haha	haha	h a h a	Mouth	50	h a h a	C V C V	h a h a	h a h a	C V C V
7453	Anuta	name	ingoa	ingoa	i ŋ o a	Name	1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
3725	EastFutuna	name	igoa	igoa	i ŋ o a	Name	1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
423	EastUvea	name	higoa	higoa	i ŋ o a	Name [<]	1096	i ŋ o a	V C V V	h i ŋ o a	h i ŋ o a	C V C V V
1510	Emae	name	iŋoa	iŋoa	i ŋ o a		1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
5433	FutunaAniwa	name	e/igoa	igoa	i g o a	Name (Dty)	1096	i g o a	V C V V	- i g o a	i g o a	V C V V
5672	Hawaiian	name	inoa	inoa	i n o a		1096	i n o a	V C V V	- i n o a	i n o a	V C V V
1077	Kapingamarangi	name	ingoo	ingoo	i ŋ oː	Name (Lbr)	1096	i ŋ oː -	V C V	- i ŋ oː -	i ŋ oː	V C V
2229	Luangiua	name	iŋ0a	iŋ0a	i ŋ o a	Name	1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
2002	Mangareva	name	ingoa	ingoa	i ŋ o a		1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
869	Maori	name	ingoa	ingoa	i ŋ o a		1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
4249	MeleFila	name	iŋoa	iŋoa	i ŋ o a		1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
4933	Niuean	name	higoa	higoa	i g o a		1096	i g o a	V C V V	h i g o a	h i g o a	C V C V V
3449	NorthMarquesan	name	ikoa	ikoa	i k o a	Name	1096	i k o a	V C V V	- i k o a	i k o a	V C V V
6430	Nukeria	name	inoa	inoa	i n o a		1096	i n o a	V C V V	- i n o a	i n o a	V C V V
6180	Penrhyn	name	ingoa	ingoa	i ŋ o a	Name	1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
641	Polynesian	name	*hiŋoa	*hiŋoa	i ŋ o a	PPn shows lexical replacement	1096	i ŋ o a	V C V V	h i ŋ o a	h i ŋ o a	C V C V V
4028	Pukapuka	name	ingoa	ingoa	i ŋ o a		1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
4446	Raivavae	name	iʔoa	iʔoa	i ʔ o a		1096	i ʔ o a	V C V V	- i ʔ o a	i ʔ o a	V C V V
2686	RakahangaManihiki	name	ingoa	ingoa	i ŋ o a		1096	i ŋ o a	V C V V	- i ŋ o a	i ŋ o a	V C V V
1751	Rapanui	name	îgoa	îgoa	iː ŋ o a		1096	iː ŋ o a	V C V V	ʔ iː ŋ o a	ʔ iː ŋ o a	C V C V V
3593	EastFutuna	narrow	lau'iki'iki	lau'iki'iki	l a u ʔ i k i ʔ i k i		1355	l a u ʔ i k i ʔ i k i	C V V C V C V C V C V	l a u ʔ i k i ʔ i k i	l a u ʔ i k i ʔ i k i	C V V C V C V C V C V
5567	Hawaiian	narrow	lā'iki	lā'iki	l aː ʔ i k i		1355	l aː - - - - - ʔ i k i	C V C V C V	l aː - - - - - ʔ i k i	l aː ʔ i k i	C V C V C V
1880	Mangareva	narrow	āiti	āiti	aː i t i		1355	- aː - - - - - - i t i	V V C V	- aː - - - - - - i t i	aː i t i	V V C V
768	Maori	narrow	whaaiti	faːiti	f aː i t i		1355	f aː - - - - - - i t i	C V V C V	f aː - - - - - - i t i	f aː i t i	C V V C V
3305	NorthMarquesan	narrow	faiti	faiti	f a i t i		1355	f a - - - - - - i t i	C V V C V	f a - - - - - - i t i	f a i t i	C V V C V
6303	Nukeria	narrow	tuu-rikiriki	tuu-rikiriki	t uː r i k i r i k i		1355	t uː - r i k i r i k i	C V C V C V C V C V	t uː - r i k i r i k i	t uː r i k i r i k i	C V C V C V C V C V
541	Polynesian	narrow	*faa-riki	*faa-riki	f aː r i k i	'narrow'	1355	f aː - - - - - r i k i	C V C V C V	f aː - - - - - r i k i	f aː r i k i	C V C V C V
3893	Pukapuka	narrow	kauliliki	kauliliki	k a u l i l i k i		1355	k a u l - - i l i k i	C V V C V C V C V	k a u l - - i l i k i	k a u l i l i k i	C V V C V C V C V
1635	Rapanui	narrow	rikiriki	rikiriki	r i k i r i k i		1355	- - - r i k i r i k i	C V C V C V C V	- - - r i k i r i k i	r i k i r i k i	C V C V C V C V
277	EastUvea	near	tata	tata	t a t a	Near	1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
5294	FutunaAniwa	near	tata	tata	t a t a		1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
1856	Mangareva	near	tata	tata	t a t a	Near	1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
744	Maori	near	tata	tata	t a t a		1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
4151	MeleFila	near	etata	etata	t a t a		1393	t a t a	C V C V	- e t a t a	e t a t a	V C V C V
4799	Niuean	near	tata	tata	t a t a	Near (Mce)	1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
3276	NorthMarquesan	near	tata	tata	t a t a	Proche, pres (Dln)	1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
6062	Penrhyn	near	vai/tata/	tata	t a t a	Near	1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
521	Polynesian	near	*tata	*tata	t a t a		1393	t a t a	C V C V	- - t a t a	t a t a	C V C V
3861	Pukapuka	near	vātata	vātata	t a t a		1393	t a t a	C V C V	v aː t a t a	v aː t a t a	C V C V C V
2545	RakahangaManihiki	near	taha	taha	t a h a	near/beside	1393	t a h a	C V C V	- - t a h a	t a h a	C V C V
7330	Anuta	near	nei	nei	n e i	Pollex 06: Nei. :Here, near speaker.	698	n e i	C V V	n e i	n e i	C V V
3568	EastFutuna	near	nei	nei	n e i	Pollex 06: Nei. :Here, near speaker.	698	n e i	C V V	n e i	n e i	C V V
2108	Luangiua	near	ŋei	ŋei	ŋ e i	Pollex 06: 9ei. :Here, near speaker.	698	ŋ e i	C V V	ŋ e i	ŋ e i	C V V
470	EastUvea	neck	kia	kia	k i a	Gorge, gosier, cou (Btn) [<]	539	k i - a	C V V	k i - a	k i a	C V V
5714	Hawaiian	neck	'ā'ī	'ā'ī	ʔ aː ʔ iː		539	ʔ aː ʔ iː	C V C V	ʔ aː ʔ iː	ʔ aː ʔ iː	C V C V
2047	Mangareva	neck	kaki	kaki	k a k i		539	k a k i	C V C V	k a k i	k a k i	C V C V
3498	NorthMarquesan	neck	kaakii	kaakii	k aː k iː	Neck, throat (Bgs)	539	k aː k iː	C V C V	k aː k iː	k aː k iː	C V C V
6217	Penrhyn	neck	kakii	kakii	k a k iː	Pollex 06: Kakii. :Throat, neck (Sta).	539	k a k iː	C V C V	k a k iː	k a k iː	C V C V
4078	Pukapuka	neck	kakī	kakī	k a k iː		539	k a k iː	C V C V	k a k iː	k a k iː	C V C V
2739	RakahangaManihiki	neck	kakii	kakii	k a k iː		539	k a k iː	C V C V	k a k iː	k a k iː	C V C V
3719	EastFutuna	needle	sika	sika	s i k a	Shuttle used for net making (Bgs)	1394	s i k a	C V C V	s i k a	s i k a	C V C V
417	EastUvea	needle	hika	hika	h i k a	Net-needle	1394	h i k a	C V C V	h i k a	h i k a	C V C V
1071	Kapingamarangi	needle	higa	higa	h i g a	Net needle (Lbr)	1394	h i g a	C V C V	h i g a	h i g a	C V C V
2221	Luangiua	needle	sià	sià	s i ʔ a	Needle, spear (Tpe)	1394	s i ʔ a	C V C V	s i ʔ a	s i ʔ a	C V C V
4928	Niuean	needle	hika	hika	h i k a	Net needle (i)	1394	h i k a	C V C V	h i k a	h i k a	C V C V
635	Polynesian	needle	*sika	*sika	s i k a	'net needle'	1394	s i k a	C V C V	s i k a	s i k a	C V C V
2676	RakahangaManihiki	needle	hika	hika	h i k a	net needle	1394	h i k a	C V C V	h i k a	h i k a	C V C V
1746	Rapanui	needle	hika	hika	h i k a	Net-needle (Fts)	1394	h i k a	C V C V	h i k a	h i k a	C V C V
5426	FutunaAniwa	needle	nil	nil	n i l	[borrowed - 'nail']	399	n i l -	C V C	n i l -	n i l	C V C
864	Maori	needle	ngira	ngira	ŋ i r a	(Eng.)	399	ŋ i r a	C V C V	ŋ i r a	ŋ i r a	C V C V
3442	NorthMarquesan	needle	rira	rira	r i r a		399	r i r a	C V C V	r i r a	r i r a	C V C V
6416	Nukeria	needle	niila	niila	n iː l a	English/Tok Pisin (Loan)	399	n iː l a	C V C V	n iː l a	n iː l a	C V C V
4022	Pukapuka	needle	nila	nila	n i l a	Eng.	399	n i l a	C V C V	n i l a	n i l a	C V C V
4441	Raivavae	needle	nira	nira	n i r a	English borrowing	399	n i r a	C V C V	n i r a	n i r a	C V C V
5667	Hawaiian	needle	kui	kui	k u i		1170	k u i	C V V	k u i - -	k u i	C V V
6417	Nukeria	needle	tui	tui	t u i	(also awl)	1170	t u i	C V V	t u i - -	t u i	C V V
6175	Penrhyn	needle	tui	tui	t u i	Pollex 06: Tui. :Sew; needle.	1170	t u i	C V V	t u i - -	t u i	C V V
2675	RakahangaManihiki	needle	tuiau	tuiau	t u i	roof sheet needle	1170	t u i	C V V	t u i a u	t u i a u	C V V V V
7347	Anuta	new	pou	pou	p o u	New (Yen)	53	p o - - u	C V V	p o - - u	p o u	C V V
3585	EastFutuna	new	fo'ou	fo'ou	f o ʔ o u	New	53	f o ʔ o u	C V C V V	f o ʔ o u	f o ʔ o u	C V C V V
296	EastUvea	new	fo'ou	fo'ou	f o ʔ o u	New	53	f o ʔ o u	C V C V V	f o ʔ o u	f o ʔ o u	C V C V V
1426	Emae	new	fou	fou	f o u		53	f o - - u	C V V	f o - - u	f o u	C V V
5312	FutunaAniwa	new	fou	fou	f o u		53	f o - - u	C V V	f o - - u	f o u	C V V
5562	Hawaiian	new	hou	hou	h o u		53	- - h o u	C V V	- - h o u	h o u	C V V
978	Kapingamarangi	new	hoou	hoou	h oː u	New (Lbr)	53	- - h oː u	C V V	- - h oː u	h oː u	C V V
2123	Luangiua	new	hoou	hoou	h oː u	New	53	- - h oː u	C V V	- - h oː u	h oː u	C V V
1875	Mangareva	new	'ou	'ou	ʔ o u		53	- - ʔ o u	C V V	- - ʔ o u	ʔ o u	C V V
763	Maori	new	hoou	hoou	h oː u		53	- - h oː u	C V V	- - h oː u	h oː u	C V V
4162	MeleFila	new	fou	fou	f o u		53	f o - - u	C V V	f o - - u	f o u	C V V
4813	Niuean	new	foou	foou	f oː u	New	53	f oː - - u	C V V	f oː - - u	f oː u	C V V
3298	NorthMarquesan	new	hou	hou	h o u	New	53	- - h o u	C V V	- - h o u	h o u	C V V
6297	Nukeria	new	hoou	hoou	h oː u	(s.)	53	- - h oː u	C V V	- - h oː u	h oː u	C V V
6078	Penrhyn	new	hoou	hoou	h oː u	New	53	- - h oː u	C V V	- - h oː u	h oː u	C V V
535	Polynesian	new	*foqou	*foqou	f o ʔ o u		53	f o ʔ o u	C V C V V	f o ʔ o u	f o ʔ o u	C V C V V
3886	Pukapuka	new	wou	wou	w o u		53	w o - - u	C V V	w o - - u	w o u	C V V
2566	RakahangaManihiki	new	foou	foou	f oː u		53	f oː - - u	C V V	f oː - - u	f oː u	C V V
1627	Rapanui	new	ho'ou	ho'ou	h o ʔ o u	New	53	h o ʔ o u	C V C V V	h o ʔ o u	h o ʔ o u	C V C V V
7343	Anuta	night	poo	poo	p oː	Night (Yen)	54	p oː	C V	p oː - - - -	p oː	C V
3581	EastFutuna	night	poo'uli	poo'uli	p oː	Night, be night B. [<]	54	p oː	C V	p oː ʔ u l i	p oː ʔ u l i	C V C V C V
290	EastUvea	night	poo'uli	poo'uli	p oː	Nuit, tenebres, obscurite (Rch) B. [<]	54	p oː	C V	p oː ʔ u l i	p oː ʔ u l i	C V C V C V
1422	Emae	night	po	po	p o		54	p o	C V	p o - - - -	p o	C V
5307	FutunaAniwa	night	po	po	p o	Dark,  darkness,  night (Dty)	54	p o	C V	p o - - - -	p o	C V
5558	Hawaiian	night	pō	pō	p oː		54	p oː	C V	p oː - - - -	p oː	C V
974	Kapingamarangi	night	boo	boo	b oː	Night (Lbr)	54	b oː	C V	b oː - - - -	b oː	C V
2119	Luangiua	night	poo	poo	p oː	Pollex 06: Poo. :Night (Tpe).	54	p oː	C V	p oː - - - -	p oː	C V
1869	Mangareva	night	pō	pō	p oː		54	p oː	C V	p oː - - - -	p oː	C V
759	Maori	night	poo	poo	p oː		54	p oː	C V	p oː - - - -	p oː	C V
4158	MeleFila	night	po	po	p o		54	p o	C V	p o - - - -	p o	C V
4808	Niuean	night	pouli-	pouli-	p o	Prefix to -taha, -ua, nights of the moon (McE) [<]	54	p o	C V	p o - u l i	p o u l i	C V V C V
